CLAVE;NOMBRE;$ LISTA;EMPAQUE;GRANEL;DESC
1254000800;TUERCA HEX GR-2 NEGRA EMP 5/8-11;12,63;200;800;83,00%
1254000900;TUERCA HEX GR-2 NEGRA EMP 3/4-10;20,52;125;500;83,00%
1254000950;TUERCA HEX GR-2 NEGRA EMP 7/8-9;33,27;75;300;83,00%
1254001000;TUERCA HEX GR-2 NEGRA EMP 1-8;49,96;50;200;83,00%
1254001100;TUERCA HEX GR-2 NEGRA EMP 1.1/8-7;74,82;25;137;83,00%
1254001200;TUERCA HEX GR-2 NEGRA EMP 1.1/4-7;98,88;25;100;83,00%
1254001400;TUERCA HEX GR-2 NEGRA EMP 1.3/8;142,66;13;65;83,00%
1254001600;TUERCA HEX GR-2 NEGRA EMP 1.1/2-6;185,40;10;50;83,00%
1254002000;TUERCA HEX GR-2 NEGRA EMP 2-4.5;432,60;5;25;83,00%
1254002600;TUERCA HEX GR-2 NEGRA EMP 2.1/2-4;896,10;5;10;83,00%
1254003000;TUERCA HEX GR-2 NEGRA EMP 3' -4;1730,40;3;6;83,00%
1255000200;TUERCA HEX GR-2 NEGRA UNF 1/4-28;1,27;N/A;8000;86,00%
1255000300;TUERCA HEX GR-2 NEGRA UNF 5/16-24;1,84;N/A;6000;86,00%
1255000400;TUERCA HEX GR-2 NEGRA UNF 3/8-24;2,76;N/A;4000;86,00%
1255000500;TUERCA HEX GR-2 NEGRA UNF 7/16-20;4,85;N/A;2000;86,00%
1255000600;TUERCA HEX GR-2 NEGRA UNF 1/2-20;6,70;N/A;1500;86,00%
1255000700;TUERCA HEX GR-2 NEGRA UNF 9/16-18;10,73;N/A;800;86,00%
1255000800;TUERCA HEX GR-2 NEGRA UNF 5/8-18;13,49;N/A;800;86,00%
1255000900;TUERCA HEX GR-2 NEGRA UNF 3/4-16;22,07;N/A;500;86,00%
1255000950;TUERCA HEX GR-2 NEGRA UNF 7/8-14;34,87;N/A;300;86,00%
1255001000;TUERCA HEX GR-2 NEGRA UNF 1-14;51,19;N/A;200;86,00%
1255001100;TUERCA HEX GR-2 NEGRA UNF 1-1/8;76,27;N/A;137;86,00%
1255001200;TUERCA HEX GR-2 NEGRA UNF 1-1/4;104,41;N/A;100;86,00%
1255001600;TUERCA HEX GR-2 NEGRA UNF 1-1/2;181,23;N/A;50;86,00%
1260600000;TUERCA HEX 2H NEGRA 1/2-13;13,17;N/A;800;86,00%
1260800000;TUERCA HEX 2H NEGRA 5/8-11;23,81;N/A;400;86,00%
1260900000;TUERCA HEX 2H NEGRA 3/4-10;38,80;N/A;320;86,00%
1260950000;TUERCA HEX 2H NEGRA 7/8-9;59,50;N/A;200;86,00%
1261000000;TUERCA HEX 2H NEGRA 1-8;85,05;N/A;120;86,00%
1261100000;TUERCA HEX 2H NEGRA 1.1/8-8;121,55;N/A;80;86,00%
1261100001;TUERCA HEX 2H NEGRA 1.1/8-7;124,63;N/A;80;86,00%
1261200000;TUERCA HEX 2H NEGRA 1.1/4-8;161,40;N/A;80;86,00%
1261200001;TUERCA HEX 2H NEGRA 1.1/4-7;165,01;N/A;80;86,00%
1261400000;TUERCA HEX 2H NEGRA 1.3/8-8;215,27;N/A;40;86,00%
1261600000;TUERCA HEX 2H NEGRA 1.1/2-8;269,04;N/A;40;86,00%
1261600001;TUERCA HEX 2H NEGRA 1-1/2-6;275,01;N/A;40;86,00%
1261800000;TUERCA HEX 2H NEGRA 1.5/8-8;336,81;N/A;40;86,00%
1261900000;TUERCA HEX 2H NEGRA 1.3/4-8;429,51;N/A;30;86,00%
1261950000;TUERCA HEX 2H NEGRA 1.7/8-8;507,79;N/A;25;86,00%
1262000000;TUERCA HEX 2H NEGRA 2'-8;628,30;N/A;15;86,00%
1262200000;TUERCA HEX 2H NEGRA 2.1/4-8;906,40;N/A;12;86,00%
1262600000;TUERCA HEX 2H NEGRA 2.1/2-8;1253,51;N/A;9;86,00%
1262900000;TUERCA HEX 2H NEGRA 2.3/4-8;1711,86;N/A;7;86,00%
1263000000;TUERCA HEX 2H NEGRA 3'-8;2513,20;N/A;6;86,00%
1265000060;TUERCA 2H - GIC - 1/2-13;15,42;N/A;800;86,00%
1265000080;TUERCA 2H - GIC - 5/8-11;27,30;N/A;400;86,00%
1265000090;TUERCA 2H - GIC - 3/4-10;44,50;N/A;320;86,00%
1265000095;TUERCA 2H - GIC - 7/8-9;69,63;N/A;200;86,00%
1265000100;TUERCA 2H - GIC - 1-8;97,64;N/A;120;86,00%
1266000060;TUERCA HEX - DH -GIC - 1/2-13;15,99;N/A;800;86,00%
1266000080;TUERCA HEX - DH -GIC - 5/8-11;28,79;N/A;400;86,00%
1266000090;TUERCA HEX - DH -GIC - 3/4-10;46,87;N/A;320;86,00%
1266000100;TUERCA HEX - DH -GIC - 1-8;103,00;N/A;120;86,00%
1270600000;TUERCA ACME MAQUINADA 1/2-10;106,53;20;640;78,00%
1270800000;TUERCA ACME MAQUINADA 5/8-6;119,4;20;320;78,00%
1270900000;TUERCA ACME MAQUINADA 3/4-6;156,96;20;240;78,00%
1270950000;TUERCA ACME MAQUINADA 7/8-6;191,24;15;180;78,00%
1271000000;TUERCA ACME MAQUINADA 1'- 4;281,48;18;144;78,00%
1271100000;TUERCA ACME MAQUINADA 1-1/8-4 Hex 1.5/8 alt 1.5/8;389,65;8;80;78,00%
1271200000;TUERCA ACME MAQUINADA 1-1/4-4 Hex 1.3/4 alt 1.3/4;465,82;6;60;78,00%
1271600000;TUERCA ACME MAQUINADA 1-1/2-4 Hex 2 alt 2;646,28;5;50;78,00%
1271900000;TUERCA ACME MAQUINADA 1-3/4-4 NUEVA;0;1;1;67,45%
1272000000;TUERCA ACME MAQUINADA 2 - 4 NUEVA;0;1;1;67,45%
1272200000;TUERCA ACME MAQUINADA 2-1/4-4 NUEVA;0;1;1;67,45%
1272600000;TUERCA ACME MAQUINADA 2-1/2-4 NUEVA;0;1;1;67,45%
1275060000;TUERCA ACME FORJADA 1/2-10;98,42;85;850;86,00%
1275080000;TUERCA ACME FORJADA 5/8-6;121,67;47;470;86,00%
1275090000;TUERCA ACME FORJADA 3/4-6;137,26;29;290;86,00%
1275095000;TUERCA ACME FORJADA 7/8-6;137,78;19;190;86,00%
1275100000;TUERCA ACME FORJADA 1'-4;203,10;13;130;86,00%
1275110000;TUERCA ACME FORJADA 1-1/8-4;396,14;10;80;86,00%
1275120000;TUERCA ACME FORJADA 1-1/4-4;151,63;7;70;86,00%
1275160000;TUERCA ACME FORJADA 1-1/2-4;334,77;10;40;86,00%
1280600000;TUERCA HEX GR-8 NC NEGRA 1/2-13;7,99;N/A;1500;86,00%
1280800000;TUERCA HEX GR-8 NC NEGRA 5/8-11;15,49;N/A;800;86,00%
1280900000;TUERCA HEX GR-8 NC NEGRA 3/4-10;25,35;N/A;500;86,00%
1280950000;TUERCA HEX GR-8 NC NEGRA 7/8-9;42,00;N/A;300;86,00%
1281000000;TUERCA HEX GR-8 NC NEGRA 1'-8;61,09;N/A;200;86,00%
1281100000;TUERCA HEX GR-8 NC NEGRA 1-1/8-7;89,49;N/A;130 T;86,00%
1281200000;TUERCA HEX GR-8 NC NEGRA 1-1/4-7;122,30;N/A;100;86,00%
1281600000;TUERCA HEX GR-8 NC NEGRA 1-1/2-6;212,29;N/A;70;86,00%
1281900000;TUERCA HEX GR-8 NC NEGRA 1-3/4-5;362,94;N/A;40;86,00%
1282000000;TUERCA HEX GR-8 NC NEGRA 2-4.5;502,15;N/A;25;86,00%
1290200000;TUERCA HEX GR-5 NC NEGRA 1/4-20;1,35;N/A;7000;86,00%
1290200001;TUERCA HEX GR-5 NC GALVANIZADA 1/4-20;1,35;N/A;7000;86,00%
1290300000;TUERCA HEX GR-5 NC NEGRA 5/16-18;1,96;N/A;4200;86,00%
1290300001;TUERCA HEX GR-5 NC GALVANIZADA 5/16-18;1,96;N/A;4200;86,00%
1290400000;TUERCA HEX GR-5 NC NEGRA 3/8-16;2,81;N/A;3450;86,00%
1290400001;TUERCA HEX GR-5 NC GALVANIZADA 3/8-16;2,81;N/A;3450;86,00%
1290500000;TUERCA HEX GR-5 NC NEGRA 7/16-14;5,12;N/A;1550;86,00%
1290500001;TUERCA HEX GR-5 NC GALVANIZADA 7/16-14;5,12;N/A;1550;86,00%
1290600000;TUERCA HEX GR-5 NC NEGRA 1/2-13;6,80;N/A;1400;86,00%
1290600001;TUERCA HEX GR-5 NC GALVANIZADA 1/2-13;6,80;N/A;1400;86,00%
1290700000;TUERCA HEX GR-5 NC NEGRA 9/16-12;11,30;N/A;850;86,00%
1290700001;TUERCA HEX GR-5 NC GALVANIZADA 9/16-12;11,30;N/A;850;86,00%
1290800000;TUERCA HEX GR-5 NC NEGRA 5/8-11;13,68;N/A;625;86,00%
1290800001;TUERCA HEX GR-5 NC GALVANIZADA 5/8-11;13,75;N/A;625;86,00%
1290900000;TUERCA HEX GR-5 NC NEGRA 3/4-10;22,36;N/A;450;86,00%
1290900001;TUERCA HEX GR-5 NC GALVANIZADA 3/4-10;22,45;N/A;450;86,00%
1290950000;TUERCA HEX GR-5 NC NEGRA 7/8-9;36,05;N/A;240;86,00%
1290950001;TUERCA HEX GR-5 NC GALVANIZADA 7/8-9;37,96;N/A;240;86,00%
1291000000;TUERCA HEX GR-5 NC NEGRA 1-8;52,74;N/A;200;86,00%
1291000001;TUERCA HEX GR-5 NC GALVANIZADA 1-8;57,27;N/A;200;86,00%
1291100000;TUERCA HEX GR-5 NC NEGRA 1-1/8-7;82,94;N/A;140;86,00%
1291200000;TUERCA HEX GR-5 NC NEGRA 1-1/4-7;112,79;N/A;100;86,00%
1291400000;TUERCA HEX GR-5 NC NEGRA 1-3/8-6;163,77;N/A;70;86,00%
1291600000;TUERCA HEX GR-5 NC NEGRA 1-1/2-6;196,73;N/A;60;86,00%
1291900000;TUERCA HEX GR-5 NC NEGRA 1-3/4-5;373,59;N/A;40;86,00%
1292000000;TUERCA HEX GR-5 NC NEGRA 2 - 4.5;507,17;N/A;25;86,00%
1294000200;TUERCA HEX GR-5 NC NEGRA EMP 1/4-20;1,35;1750;7000;83,00%
1294000300;TUERCA HEX GR-5 NC NEGRA EMP 5/16-18;1,96;1050;4200;83,00%
1294000400;TUERCA HEX GR-5 NC NEGRA EMP 3/8-16;2,81;690;3450;83,00%
1294000500;TUERCA HEX GR-5 NC NEGRA EMP 7/16-14;5,12;310;1550;83,00%
1294000600;TUERCA HEX GR-5 NC NEGRA EMP 1/2-13;6,80;350;1400;83,00%
1294000700;TUERCA HEX GR-5 NC NEGRA EMP 9/16-12;11,30;170;850;83,00%
1294000800;TUERCA HEX GR-5 NC NEGRA EMP 5/8-11;13,68;125;625;83,00%
1294000900;TUERCA HEX GR-5 NC NEGRA EMP 3/4-10;22,36;90;450;83,00%
1294000950;TUERCA HEX GR-5 NC NEGRA EMP 7/8-9;36,05;60;240;83,00%
1294001000;TUERCA HEX GR-5 NC NEGRA EMP 1-8;52,74;50;200;83,00%
1294001100;TUERCA HEX GR-5 NC NEGRA EMP 1.1/8-7;82,94;35;140;83,00%
1294001200;TUERCA HEX GR-5 NC NEGRA EMP 1.1/4-7;112,79;25;100;83,00%
1294001400;TUERCA HEX GR-5 NC NEGRA EMP 1-3/8-6;163,77;14;70;83,00%
1294001600;TUERCA HEX GR-5 NC NEGRA EMP 1.1/2-6;196,73;15;60;83,00%
1294001900;TUERCA HEX GR-5 NC NEGRA EMP 1-3/4-5;373,59;10;40;83,00%
1294002000;TUERCA HEX GR-5 NC NEGRA EMP 2 - 4.5;507,17;5;25;83,00%
1294100200;TUERCA HEX GR-5 NC GALVANIZADA EMP 1/4-20;1,35;1750;7000;83,00%
1294100300;TUERCA HEX GR-5 NC GALVANIZADA EMP 5/16-18;1,96;1050;4200;83,00%
1294100400;TUERCA HEX GR-5 NC GALVANIZADA EMP 3/8-16;2,81;690;3450;83,00%
1294100500;TUERCA HEX GR-5 NC GALVANIZADA EMP 7/16-14;5,12;310;1550;83,00%
1294100600;TUERCA HEX GR-5 NC GALVANIZADA EMP 1/2-13;6,80;350;1400;83,00%
1294100700;TUERCA HEX GR-5 NC GALVANIZADA EMP 9/16-12;11,30;170;850;83,00%
1294100800;TUERCA HEX GR-5 NC GALVANIZADA EMP 5/8-11;13,75;125;625;83,00%
1294100900;TUERCA HEX GR-5 NC GALVANIZADA EMP 3/4-10;22,45;90;450;83,00%
1294100950;TUERCA HEX GR-5 NC GALVANIZADA EMP 7/8-9;37,96;60;240;83,00%
1294101000;TUERCA HEX GR-5 NC GALVANIZADA EMP 1-8;57,27;50;200;83,00%
1295200000;TUERCA HEX GR-5 NF NEGRA 1/4-28;1,49;N/A;7000;86,00%
1295300000;TUERCA HEX GR-5 NF NEGRA 5/16-24;2,14;N/A;4200;86,00%
1295400000;TUERCA HEX GR-5 NF NEGRA 3/8-24;3,12;N/A;3450;86,00%
1295500000;TUERCA HEX GR-5 NF NEGRA 7/16-20;5,63;N/A;1550;86,00%
1295600000;TUERCA HEX GR-5 NF NEGRA 1/2-20;7,47;N/A;1400;86,00%
1295600001;TUERCA HEX GR-5 NF GALVANIZADA 1/2-20;6,70;N/A;1400;86,00%
1295700000;TUERCA HEX GR-5 NF NEGRA 9/16-18;11,98;N/A;850;86,00%
1295800000;TUERCA HEX GR-5 NF NEGRA 5/8-18;14,64;N/A;700;86,00%
1295900000;TUERCA HEX GR-5 NF NEGRA 3/4-16;23,96;N/A;450;86,00%
1295950000;TUERCA HEX GR-5 NF NEGRA 7/8-14;37,60;N/A;240;86,00%
1296000000;TUERCA HEX GR-5 NF NEGRA 1-14;56,96;N/A;140;86,00%
1296100000;TUERCA HEX GR-5 NF NEGRA 1-1/8-12;86,46;N/A;137;86,00%
1296200000;TUERCA HEX GR-5 NF NEGRA 1-1/4-12;118,45;N/A;100;86,00%
1296600000;TUERCA HEX GR-5 NF NEGRA 1-1/2-12;206,00;N/A;50;86,00%
1297200000;TUERCA HEX GR-5 NF NEGRA EMP 1/4-28;1,56;800;6400;86,00%
1297300000;TUERCA HEX GR-5 NF NEGRA EMP 5/16-24;2,28;500;4000;86,00%
1297400000;TUERCA HEX GR-5 NF NEGRA EMP 3/8-24;3,25;350;2800;86,00%
1297500000;TUERCA HEX GR-5 NF NEGRA EMP 7/16-20;5,88;180;1440;86,00%
1297600000;TUERCA HEX GR-5 NF NEGRA EMP 1/2-20;7,89;130;1040;86,00%
1297700000;TUERCA HEX GR-5 NF NEGRA EMP 9/16-18;12,52;80;640;86,00%
1297800000;TUERCA HEX GR-5 NF NEGRA EMP 5/8-18;15,30;60;480;86,00%
1297900000;TUERCA HEX GR-5 NF NEGRA EMP 3/4-16;25,03;40;320;86,00%
1297950000;TUERCA HEX GR-5 NF NEGRA EMP 7/8-14;41,49;25;200;86,00%
1298000000;TUERCA HEX GR-5 NF NEGRA EMP 1-14;60,35;15;120;86,00%
1298100000;TUERCA HEX GR-5 NF NEGRA EMP 1-1/8-12;90,22;10;80;86,00%
1298200000;TUERCA HEX GR-5 NF NEGRA EMP 1-1/4-12;128,15;8;64;86,00%
1298600000;TUERCA HEX GR-5 NF NEGRA EMP 1-1/2-12;222,47;10;50;86,00%
1300000100;TUERCA CUADRADA GR-2 NEGRA 10-24;1,39;1300;10400;86,00%
1300000200;TUERCA CUADRADA GR-2 NEGRA 1/4-20;2,03;700;5600;86,00%
1300000300;TUERCA CUADRADA GR-2 NEGRA 5/16-18;3,89;350;2800;86,00%
1300000400;TUERCA CUADRADA GR-2 NEGRA 3/8-16;5,58;250;2000;86,00%
1300000600;TUERCA CUADRADA GR-2 NEGRA 1/2-13;16,17;80;640;86,00%
1400050000;RONDANA PLANA NGA - #8 NUEVO;10300,00;N/A;25;86,00%
1400100000;RONDANA PLANA NGA - 3/16;393,46;N/A;25;86,00%
1400200000;RONDANA PLANA NGA - 1/4;393,46;N/A;25;86,00%
1400300000;RONDANA PLANA NGA - 5/16;393,46;N/A;25;86,00%
1400400000;RONDANA PLANA NGA - 3/8;393,46;N/A;25;86,00%
1400500000;RONDANA PLANA NGA - 7/16;393,46;N/A;25;86,00%
1400600000;RONDANA PLANA NGA - 1/2;375,95;N/A;25;86,00%
1400700000;RONDANA PLANA NGA - 9/16;375,95;N/A;25;86,00%
1400800000;RONDANA PLANA NGA - 5/8;375,95;N/A;25;86,00%
1400900000;RONDANA PLANA NGA - 3/4;375,95;N/A;25;86,00%
1400950000;RONDANA PLANA NGA - 7/8;375,95;N/A;25;86,00%
1401000000;RONDANA PLANA NGA - 1;375,95;N/A;25;86,00%
1401100000;RONDANA PLANA NGA - 1-1/8;375,95;N/A;25;86,00%
1401200000;RONDANA PLANA NGA - 1-1/4;375,95;N/A;25;86,00%
1401400000;RONDANA PLANA NGA - 1-3/8;387,28;N/A;25;86,00%
1401600000;RONDANA PLANA NGA - 1-1/2;375,95;N/A;25;86,00%
1402000000;RONDANA PLANA NGA - 2' NUEVO;10300,00;N/A;25;86,00%
1404000100;RONDANA PLANA NGA EMP - 3/16;393,46;5;25;83,00%
1404000200;RONDANA PLANA NGA EMP - 1/4;393,46;5;25;83,00%
1404000300;RONDANA PLANA NGA EMP - 5/16;393,46;5;25;83,00%
1404000400;RONDANA PLANA NGA EMP - 3/8;393,46;5;25;83,00%
1404000500;RONDANA PLANA NGA EMP - 7/16;393,46;5;25;83,00%
1404000600;RONDANA PLANA NGA EMP - 1/2;375,95;5;25;83,00%
1404000700;RONDANA PLANA NGA EMP - 9/16;375,95;5;25;83,00%
1404000800;RONDANA PLANA NGA EMP - 5/8;375,95;5;25;83,00%
1404000900;RONDANA PLANA NGA EMP - 3/4;375,95;5;25;83,00%
1404000950;RONDANA PLANA NGA EMP - 7/8;375,95;5;25;83,00%
1404001000;RONDANA PLANA NGA EMP - 1;375,95;5;25;83,00%
1404001100;RONDANA PLANA NGA EMP - 1-1/8;375,95;5;25;83,00%
1404001200;RONDANA PLANA NGA EMP - 1-1/4;375,95;5;25;83,00%
1404001400;RONDANA PLANA NGA EMP - 1-3/8;387,28;5;25;83,00%
1404001600;RONDANA PLANA NGA EMP - 1-1/2;375,95;5;25;83,00%
1410050000;ROND PRESION NEGRA # 8 NUEVA;10300,00;N/A;60000;86,00%
1410100000;ROND PRESION NEGRA 3/16;0,18;N/A;60000;86,00%
1410200000;ROND PRESION NEGRA 1/4;0,47;N/A;21600;86,00%
1410300000;ROND PRESION NEGRA 5/16;0,79;N/A;12000;86,00%
1410400000;ROND PRESION NEGRA 3/8;1,15;N/A;6000;86,00%
1410500000;ROND PRESION NEGRA 7/16;1,70;N/A;3600;86,00%
1410600000;ROND PRESION NEGRA 1/2;2,39;N/A;2400;86,00%
1410700000;ROND PRESION NEGRA 9/16;3,38;N/A;1800;86,00%
1410800000;ROND PRESION NEGRA 5/8;4,35;N/A;1440;86,00%
1410900000;ROND PRESION NEGRA 3/4;7,17;N/A;960;86,00%
1410950000;ROND PRESION NEGRA 7/8;11,53;N/A;600;86,00%
1411000000;ROND PRESION NEGRA 1';16,24;N/A;360;86,00%
1411100000;ROND PRESION NEGRA 1.1/8;23,64;N/A;300;86,00%
1411200000;ROND PRESION NEGRA 1.1/4;32,08;N/A;240;86,00%
1411400000;ROND PRESION NEGRA 1.3/8;47,38;N/A;160;86,00%
1411600000;ROND PRESION NEGRA 1.1/2;59,74;N/A;120;86,00%
1412000000;ROND PRESION NEGRA 2' NUEVA;10300,00;N/A;100;86,00%
1414000100;ROND PRESION NEGRA EMP 3/16;0,18;15000;60000;83,00%
1414000200;ROND PRESION NEGRA EMP 1/4;0,47;5400;21600;83,00%
1414000300;ROND PRESION NEGRA EMP 5/16;0,79;3000;12000;83,00%
1414000400;ROND PRESION NEGRA EMP 3/8;1,15;1500;6000;83,00%
1414000500;ROND PRESION NEGRA EMP 7/16;1,70;900;3600;83,00%
1414000600;ROND PRESION NEGRA EMP 1/2;2,39;600;2400;83,00%
1414000700;ROND PRESION NEGRA EMP 9/16;3,38;450;1800;83,00%
1414000800;ROND PRESION NEGRA EMP 5/8;4,35;360;1440;83,00%
1414000900;ROND PRESION NEGRA EMP 3/4;7,17;240;960;83,00%
1414000950;ROND PRESION NEGRA EMP 7/8;11,53;150;600;83,00%
1414001000;ROND PRESION NEGRA EMP 1';16,24;90;360;83,00%
1414001100;ROND PRESION NEGRA EMP 1.1/8;23,64;75;300;83,00%
1414001200;ROND PRESION NEGRA EMP 1.1/4;32,08;60;240;83,00%
1414001400;ROND PRESION NEGRA EMP 1.3/8;47,38;40;160;83,00%
1414001600;ROND PRESION NEGRA EMP 1.1/2;59,74;30;120;83,00%
1420010020;VARILLA G-5 ROSCA GALVANIZADA 1/4-20 X 1MT NUEVO;94,86;100;5000;86,00%
1420010030;VARILLA G-5 ROSCA GALVANIZADA 5/16-18 X 1MT NUEVO;135,91;50;3250;86,00%
1420010040;VARILLA G-5 ROSCA GALVANIZADA 3/8-16 X 1MT NUEVO;197,71;25;2125;86,00%
1420010050;VARILLA G-5 ROSCA GALVANIZADA 7/16-14 X 1MT NUEVO;262,96;20;1600;86,00%
1420010060;VARILLA G-5 ROSCA GALVANIZADA 1/2-13 X 1MT NUEVO;348,55;20;1200;86,00%
1420010080;VARILLA G-5 ROSCA GALVANIZADA 5/8-11 X 1MT NUEVO;554,45;10;750;86,00%
1420010090;VARILLA G-5 ROSCA GALVANIZADA 3/4-10 X 1MT NUEVO;818,85;5;500;86,00%
1420010095;VARILLA G-5 ROSCA GALVANIZADA 7/8-9 X 1MT NUEVO;1124,86;5;375;86,00%
1420010100;VARILLA G-5 ROSCA GALVANIZADA 1-8 X 1MT NUEVO;1474,70;5;275;86,00%
1420200000;VARILLA G-5 ROSCA PAVONADA 1/4-20 X 1MT;88,07;100;5000;86,00%
1420300000;VARILLA G-5 ROSCA PAVONADA 5/16-18 X 1MT;132,05;50;3250;86,00%
1420400000;VARILLA G-5 ROSCA PAVONADA 3/8-16 X 1MT;195,70;25;2125;86,00%
1420500000;VARILLA G-5 ROSCA PAVONADA 7/16-14 X 1MT;253,38;20;1600;86,00%
1420600000;VARILLA G-5 ROSCA PAVONADA 1/2-13 X 1MT;347,11;20;1200;86,00%
1420800000;VARILLA G-5 ROSCA PAVONADA 5/8-11 X 1MT;551,05;10;750;86,00%
1420900000;VARILLA G-5 ROSCA PAVONADA 3/4-10 X 1MT;814,73;5;500;86,00%
1420950000;VARILLA G-5 ROSCA PAVONADA 7/8-9 X 1MT;1083,56;5;375;86,00%
1421000000;VARILLA G-5 ROSCA PAVONADA 1-8 X 1MT;1467,75;5;275;86,00%
1421100000;VARILLA G-5 ROSCA PAVONADA 1.1/8-7 X 1MT;1920,95;5;225;86,00%
1421200000;VARILLA G-5 ROSCA PAVONADA 1.1/4-7 X 1MT;2420,50;2;180;86,00%
1421600000;VARILLA G-5 ROSCA PAVONADA 1.1/2-6 X 1MT;3491,70;2;120;86,00%
1430600000;VARILLA B7-LARGO 12 PIES 1/2-13;1282,35;5;325;86,00%
1430800000;VARILLA B7-LARGO 12 PIES 5/8-11;2032,19;5;200;86,00%
1430900000;VARILLA B7-LARGO 12 PIES 3/4-10;2971,55;5;125;86,00%
1430950000;VARILLA B7-LARGO 12 PIES 7/8-9;4101,46;5;100;86,00%
1431000000;VARILLA B7-LARGO 12 PIES 1-8;5350,85;2;80;86,00%
1431100000;VARILLA B7-LARGO 12 PIES 1.1/8-8;7105,97;2;60;86,00%
1431200000;VARILLA B7-LARGO 12 PIES 1.1/4-8;8888,90;2;50;86,00%
1431400000;VARILLA B7-LARGO 12 PIES 1.3/8-8;11587,50;1;40;86,00%
1431600000;VARILLA B7-LARGO 12 PIES 1.1/2-8;13111,90;1;33;86,00%
1431800000;VARILLA B7-LARGO 12 PIES 1.5/8-8;16245,16;1;28;86,00%
1431900000;VARILLA B7-LARGO 12 PIES 1.3/4-8;19364,00;1;24;86,00%
1431950000;VARILLA B7-LARGO 12 PIES 1.7/8-8;21936,94;1;20;86,00%
1432000000;VARILLA B7-LARGO 12 PIES 2'-8;25719,10;1;18;86,00%
1432200000;VARILLA B7-LARGO 12 PIES 2.1/4-8;33475,00;1;14;86,00%
1432600000;VARILLA B7-LARGO 12 PIES 2.1/2-8;41715,00;1;10;86,00%
1450600000;VARILLA ACME-LARGO 1 MT 1/2-10;252,35;10;1200;77,00%
1450800000;VARILLA ACME-LARGO 1 MT 5/8-6;379,56;10;800;77,00%
1450900000;VARILLA ACME-LARGO 1 MT 3/4-6;524,27;5;500;77,00%
1450950000;VARILLA ACME-LARGO 1 MT 7/8-6;832,24;5;375;77,00%
1451000000;VARILLA ACME-LARGO 1 MT 1'-4;940,39;3;300;77,00%
1451100000;VARILLA ACME-LARGO 1 MT 1-1/8-4;1467,75;2;240;77,00%
1451200000;VARILLA ACME-LARGO 1 MT 1-1/4-4;1534,70;3;180;77,00%
1451600000;VARILLA ACME-LARGO 1 MT 1-1/2-4;2037,34;3;120;77,00%
1451900000;VARILLA ACME-LARGO 1 MT 1-3/4-4;3708,00;1;90;77,00%
1452000000;VARILLA ACME-LARGO 1 MT 2-4;5047,00;1;70;77,00%
1452200000;VARILLA ACME-LARGO 1 MT 2-1/4-4;6798,00;1;50;77,00%
1452600000;VARILLA ACME-LARGO 1 MT 2-1/2-4;9476,00;1;40;77,00%
1460600000;VARILLA B7-LARGO 1 MT 1/2-13;353,81;20;1200;86,00%
1460800000;VARILLA B7-LARGO 1 MT 5/8-11;559,08;10;750;86,00%
1460900000;VARILLA B7-LARGO 1 MT 3/4-10;818,44;5;500;86,00%
1460950000;VARILLA B7-LARGO 1 MT 7/8-9;1131,66;5;375;86,00%
1461000000;VARILLA B7-LARGO 1 MT 1'-8;1473,93;5;275;86,00%
1461100000;VARILLA B7-LARGO 1 MT 1.1/8-8;1959,32;5;225;86,00%
1461200000;VARILLA B7-LARGO 1 MT 1.1/4-8;2460,36;2;180;86,00%
1461400000;VARILLA B7-LARGO 1 MT 1.3/8-8;3193,00;2;140;86,00%
1461600000;VARILLA B7-LARGO 1 MT 1.1/2-8;3628,48;2;120;86,00%
1461800000;VARILLA B7-LARGO 1 MT 1.5/8-8;4480,50;1;100;86,00%
1461900000;VARILLA B7-LARGO 1 MT 1.3/4-8;5356,00;1;85;86,00%
1461950000;VARILLA B7-LARGO 1 MT 1.7/8-8;6180,00;1;75;86,00%
1462000000;VARILLA B7-LARGO 1 MT 2'-8;7096,70;1;65;86,00%
1462200000;VARILLA B7-LARGO 1 MT 2.1/4-8;9270,00;1;50;86,00%
1462600000;VARILLA B7-LARGO 1 MT 2.1/2-8;11536,00;1;40;86,00%
1470200000;RONDANA PLANA F436 NGRA 1/4;0,83;N/A;15000;86,00%
1470300000;RONDANA PLANA F436 NGRA 5/16;0,98;N/A;12000;86,00%
1470400000;RONDANA PLANA F436 NGRA 3/8;1,31;N/A;10000;86,00%
1470500000;RONDANA PLANA F436 NGRA 7/16;1,91;N/A;7000;86,00%
1470600000;RONDANA PLANA F436 NGRA 1/2;4,55;N/A;2000;86,00%
1470600001;RONDANA PLANA F436 1/2 GIC;5,85;N/A;2000;86,00%
1470800000;RONDANA PLANA F436 NGRA 5/8;7,84;N/A;1400;86,00%
1470800001;RONDANA PLANA F436 5/8 GIC;9,99;N/A;1400;86,00%
1470900000;RONDANA PLANA F436 NGRA 3/4;9,31;N/A;1200;86,00%
1470900001;RONDANA PLANA F436 3/4 GIC;11,90;N/A;1200;86,00%
1470950000;RONDANA PLANA F436 NGRA 7/8;15,20;N/A;800;86,00%
1470950001;RONDANA PLANA F436 7/8 GIC;18,80;N/A;800;86,00%
1471000000;RONDANA PLANA F436 NGRA 1';18,95;N/A;600;86,00%
1471000001;RONDANA PLANA F436 1' GIC;22,99;N/A;600;86,00%
